latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
34.1,-118.2,91.0,0,GMT,GMT

time,temperature_2m_mean (°F),temperature_2m_max (°F),temperature_2m_min (°F)
2020-04-22,75.2,88.6,61.7
2020-04-23,75.2,88.9,61.2
2020-04-24,78.2,91.4,63.0
2020-04-25,74.9,88.5,60.4
2020-04-26,75.6,89.6,61.6
2020-04-27,74.1,87.3,59.6
2020-04-28,74.6,92.8,62.6
2020-04-29,75.0,93.3,62.1
2020-04-30,71.5,85.6,59.5
2020-05-01,73.9,98.2,57.9
2020-05-02,84.8,100.7,70.2
2020-05-03,87.3,100.8,72.6
2020-05-04,85.1,98.3,69.6
2020-05-05,84.2,97.2,69.1
2020-05-06,74.3,92.9,61.8
2020-05-07,68.3,81.0,56.7
2020-05-08,68.3,78.9,54.8
2020-05-09,65.4,77.9,55.0
2020-05-10,61.3,73.2,51.5
2020-05-11,58.4,68.8,47.8
2020-05-12,59.3,68.7,51.7
2020-05-13,60.7,71.9,50.6
2020-05-14,60.8,71.3,51.1
2020-05-15,59.9,72.3,51.0
2020-05-16,60.1,73.0,49.6
2020-05-17,63.7,77.3,52.2
2020-05-18,68.7,83.5,57.5
2020-05-19,73.5,84.0,63.0
2020-05-20,66.6,76.6,56.5
2020-05-21,62.4,78.5,52.3
2020-05-22,69.2,81.9,57.9
2020-05-23,69.9,82.7,58.3
2020-05-24,66.1,82.7,54.8
2020-05-25,59.0,72.6,50.0
2020-05-26,60.6,73.7,50.3
2020-05-27,56.2,68.3,48.2
2020-05-28,55.5,66.7,47.9
2020-05-29,56.6,67.1,49.4
2020-05-30,59.5,69.7,50.6
2020-05-31,63.6,76.8,53.0
2020-06-01,67.0,81.1,55.2
2020-06-02,67.7,81.5,55.8
2020-06-03,62.5,79.8,53.6
2020-06-04,57.7,68.7,50.0
2020-06-05,57.9,66.8,50.7
2020-06-06,59.6,71.3,52.0
2020-06-07,61.0,71.8,53.0
2020-06-08,62.7,71.4,53.9
2020-06-09,61.8,72.3,53.8
2020-06-10,62.5,72.7,53.2
2020-06-11,60.0,70.2,52.7
2020-06-12,61.4,74.3,53.0
2020-06-13,64.3,75.1,55.7
2020-06-14,66.1,80.4,55.8
2020-06-15,73.0,88.3,59.8
2020-06-16,76.4,88.6,63.4
2020-06-17,78.1,90.8,64.0
2020-06-18,73.3,89.5,61.4
2020-06-19,66.4,87.3,55.6
2020-06-20,64.1,77.1,55.0
2020-06-21,69.7,84.7,56.6
2020-06-22,76.3,88.8,65.5
2020-06-23,79.0,88.9,67.3
2020-06-24,79.3,93.2,64.9
2020-06-25,85.1,106.3,68.2
2020-06-26,88.7,106.0,75.3
2020-06-27,75.8,87.5,61.5
2020-06-28,77.5,92.9,64.0
2020-06-29,75.8,92.7,62.9
2020-06-30,76.4,89.2,63.8
2020-07-01,78.6,93.2,65.8
2020-07-02,76.1,93.0,64.0
2020-07-03,74.5,89.8,62.5
2020-07-04,74.7,89.4,63.8
2020-07-05,72.8,89.7,60.5
2020-07-06,68.4,81.6,59.8
2020-07-07,67.3,80.3,59.2
2020-07-08,65.3,79.3,57.2
2020-07-09,68.2,81.2,57.7
2020-07-10,72.0,86.5,61.0
2020-07-11,73.4,87.0,61.5
2020-07-12,74.3,86.9,61.4
2020-07-13,80.1,96.2,65.5
2020-07-14,81.2,94.3,70.7
2020-07-15,77.5,94.7,66.1
2020-07-16,72.2,85.3,63.1
2020-07-17,71.7,86.7,61.1
2020-07-18,73.5,87.7,62.1
2020-07-19,76.0,88.1,63.8
2020-07-20,70.7,86.9,61.3
2020-07-21,67.7,80.1,59.7
2020-07-22,71.5,90.0,58.4
2020-07-23,83.1,99.8,67.1
2020-07-24,83.7,97.8,71.8
2020-07-25,79.5,91.4,67.1
2020-07-26,78.8,91.0,66.9
2020-07-27,77.7,90.5,67.3
2020-07-28,79.5,91.1,68.0
2020-07-29,76.3,89.0,65.4
2020-07-30,76.9,88.5,65.8
2020-07-31,77.2,86.7,66.4
2020-08-01,74.8,86.1,65.4
2020-08-02,82.4,99.4,68.9
2020-08-03,86.4,98.8,74.8
2020-08-04,84.9,98.4,71.1
2020-08-05,84.3,97.5,70.5
2020-08-06,83.7,95.0,72.0
2020-08-07,82.1,94.1,69.3
2020-08-08,78.4,92.1,65.2
2020-08-09,81.5,94.0,67.3
2020-08-10,85.4,103.2,70.8
2020-08-11,88.7,102.8,75.9
2020-08-12,85.1,102.5,72.9
2020-08-13,81.7,96.0,70.6
2020-08-14,79.3,91.1,68.2
2020-08-15,81.3,94.9,72.6
2020-08-16,75.0,94.9,65.4
2020-08-17,72.3,83.7,62.0
2020-08-18,74.0,86.3,64.2
2020-08-19,74.7,86.2,66.3
2020-08-20,72.4,82.8,65.4
2020-08-21,69.3,80.2,61.1
2020-08-22,71.1,85.8,60.0
2020-08-23,77.9,92.0,65.8
2020-08-24,82.0,95.4,70.1
2020-08-25,79.7,95.1,68.0
2020-08-26,75.0,91.5,64.1
2020-08-27,72.7,85.1,62.0
2020-08-28,76.8,94.3,63.6
2020-08-29,85.7,102.0,70.8
2020-08-30,85.1,96.8,73.8
2020-08-31,83.0,95.0,70.5
2020-09-01,78.0,91.6,67.3
2020-09-02,75.4,87.4,65.4
2020-09-03,73.9,84.5,63.4
2020-09-04,69.5,82.9,60.3
2020-09-05,70.2,82.8,59.4
2020-09-06,68.9,82.8,59.8
2020-09-07,70.5,78.7,61.5
2020-09-08,73.6,86.4,63.7
2020-09-09,73.0,86.0,65.1
2020-09-10,66.8,77.8,59.9
2020-09-11,66.7,79.4,57.6
2020-09-12,68.9,83.4,57.1
2020-09-13,73.6,84.5,61.5
2020-09-14,70.6,83.2,59.1
2020-09-15,71.6,83.9,59.4
2020-09-16,74.0,87.6,60.0
2020-09-17,75.8,90.4,62.6
2020-09-18,74.7,89.4,61.8
2020-09-19,69.0,85.6,58.3
2020-09-20,67.0,79.6,55.6
2020-09-21,69.7,83.9,56.1
2020-09-22,71.8,87.0,58.5
2020-09-23,76.0,87.8,64.6
2020-09-24,79.8,92.3,68.3
2020-09-25,80.3,91.2,67.8
